id,cidade,id_estado,sigla,estado,latitude,longitude,gps,populacao
4302352,BOM PRINCIPIO,43,RS,RIO GRANDE DO SUL,-27.6683069,-54.6517146,"-27.6683069,-54.6517146",14055
4302378,BOM PROGRESSO,43,RS,RIO GRANDE DO SUL,-27.5490948,-53.8655601,"-27.5490948,-53.8655601",1942
4302402,BOM RETIRO DO SUL,43,RS,RIO GRANDE DO SUL,-29.6000007,-51.9359243,"-29.6000007,-51.9359243",12328
4302451,BOQUEIRAO DO LEAO,43,RS,RIO GRANDE DO SUL,-29.3033200,-52.4296817,"-29.30332,-52.4296817",7714
4302501,BOSSOROCA,43,RS,RIO GRANDE DO SUL,-28.7278885,-54.9120278,"-28.7278885,-54.9120278",6279
4302584,BOZANO,43,RS,RIO GRANDE DO SUL,-28.3669953,-53.7705165,"-28.3669953,-53.7705165",2123
4302600,BRAGA,43,RS,RIO GRANDE DO SUL,-27.6173480,-53.7405140,"-27.617348,-53.740514",3353
4302659,BROCHIER,43,RS,RIO GRANDE DO SUL,-29.5567660,-51.5963047,"-29.556766,-51.5963047",5074
4302709,BUTIA,43,RS,RIO GRANDE DO SUL,-30.3649240,-51.3735430,"-30.364924,-51.373543",20941
4302808,CACAPAVA DO SUL,43,RS,RIO GRANDE DO SUL,-30.5113286,-53.4916761,"-30.5113286,-53.4916761",33624
4302907,CACEQUI,43,RS,RIO GRANDE DO SUL,-29.8838059,-54.8273443,"-29.8838059,-54.8273443",12561
4303004,CACHOEIRA DO SUL,43,RS,RIO GRANDE DO SUL,-30.0474778,-52.8905413,"-30.0474778,-52.8905413",82201
4303103,CACHOEIRINHA,43,RS,RIO GRANDE DO SUL,-29.9493353,-51.0898927,"-29.9493353,-51.0898927",130293
4303202,CACIQUE DOBLE,43,RS,RIO GRANDE DO SUL,-27.7700117,-51.6616409,"-27.7700117,-51.6616409",5065
4303301,CAIBATE,43,RS,RIO GRANDE DO SUL,-28.2904750,-54.6454070,"-28.290475,-54.645407",4846
4303400,CAICARA,43,RS,RIO GRANDE DO SUL,-27.2750478,-53.4310053,"-27.2750478,-53.4310053",4743
4303509,CAMAQUA,43,RS,RIO GRANDE DO SUL,-30.8524752,-51.8075619,"-30.8524752,-51.8075619",66261
4303558,CAMARGO,43,RS,RIO GRANDE DO SUL,-28.5865661,-52.2031474,"-28.5865661,-52.2031474",2733
4303608,CAMBARA DO SUL,43,RS,RIO GRANDE DO SUL,-29.0489517,-50.1454120,"-29.0489517,-50.145412",6431
4303673,CAMPESTRE DA SERRA,43,RS,RIO GRANDE DO SUL,-28.7966535,-51.0958149,"-28.7966535,-51.0958149",3388
4303707,CAMPINA DAS MISSOES,43,RS,RIO GRANDE DO SUL,-27.9883295,-54.8411665,"-27.9883295,-54.8411665",5474
4303806,CAMPINAS DO SUL,43,RS,RIO GRANDE DO SUL,-27.7167968,-52.6257885,"-27.7167968,-52.6257885",5454
4303905,CAMPO BOM,43,RS,RIO GRANDE DO SUL,-29.6746940,-51.0606010,"-29.674694,-51.060601",66712
4304002,CAMPO NOVO,43,RS,RIO GRANDE DO SUL,-28.9150024,-52.3313757,"-28.91500235,-52.3313756877376",4484
4304101,CAMPOS BORGES,43,RS,RIO GRANDE DO SUL,-28.8852198,-52.9990980,"-28.8852198,-52.999098",3320
4304200,CANDELARIA,43,RS,RIO GRANDE DO SUL,-29.6683910,-52.7894950,"-29.668391,-52.789495",31365
4304309,CANDIDO GODOI,43,RS,RIO GRANDE DO SUL,-27.9515090,-54.7517220,"-27.951509,-54.751722",6198
4304358,CANDIOTA,43,RS,RIO GRANDE DO SUL,-31.4205585,-53.4931143,"-31.4205585,-53.493114269293",9584
4304408,CANELA,43,RS,RIO GRANDE DO SUL,-29.3624657,-50.8134204,"-29.3624657,-50.8134204",44998
4304507,CANGUCU,43,RS,RIO GRANDE DO SUL,-31.3982760,-52.6773522,"-31.398276,-52.6773522",56045
4304606,CANOAS,43,RS,RIO GRANDE DO SUL,-29.9216045,-51.1799525,"-29.9216045,-51.1799525",346616
4304614,CANUDOS DO VALE,43,RS,RIO GRANDE DO SUL,-29.3240418,-52.2348494,"-29.3240418,-52.2348494",1716
4304622,CAPAO BONITO DO SUL,43,RS,RIO GRANDE DO SUL,-28.1287941,-51.3937710,"-28.1287941,-51.393771",1654
4304630,CAPAO DA CANOA,43,RS,RIO GRANDE DO SUL,-29.7542937,-50.0215684,"-29.7542937,-50.0215684",53049
4304655,CAPAO DO CIPO,43,RS,RIO GRANDE DO SUL,-28.9317296,-54.5555783,"-28.9317296,-54.5555783",3651
4304663,CAPAO DO LEAO,43,RS,RIO GRANDE DO SUL,-31.7661330,-52.5013148,"-31.766133,-52.5013148",25354
4304671,CAPIVARI DO SUL,43,RS,RIO GRANDE DO SUL,-30.1437605,-50.5129169,"-30.1437605,-50.5129169",4660
4304689,CAPELA DE SANTANA,43,RS,RIO GRANDE DO SUL,-29.6926603,-51.3206659,"-29.6926603,-51.3206659",11940
4304697,CAPITAO,43,RS,RIO GRANDE DO SUL,-29.2718294,-51.9869716,"-29.2718294,-51.9869716",2757
4304705,CARAZINHO,43,RS,RIO GRANDE DO SUL,-28.2981634,-52.7942363,"-28.2981634,-52.7942363",62110
4304713,CARAA,43,RS,RIO GRANDE DO SUL,-29.7900698,-50.4302307,"-29.7900698,-50.4302307",8270
4304804,CARLOS BARBOSA,43,RS,RIO GRANDE DO SUL,-29.2978372,-51.5005613,"-29.2978372,-51.5005613",29833
4304853,CARLOS GOMES,43,RS,RIO GRANDE DO SUL,-27.7161093,-51.9135613,"-27.7161093,-51.9135613",1377
4304903,CASCA,43,RS,RIO GRANDE DO SUL,-28.5634054,-51.9741902,"-28.5634054,-51.9741902",9031
4304952,CASEIROS,43,RS,RIO GRANDE DO SUL,-28.2721149,-51.6873536,"-28.2721149,-51.6873536",3202
4305009,CATUIPE,43,RS,RIO GRANDE DO SUL,-28.2553560,-54.0132150,"-28.255356,-54.013215",8774
4305108,CAXIAS DO SUL,43,RS,RIO GRANDE DO SUL,-29.1684951,-51.1796197,"-29.1684951,-51.1796197",510906
4305116,CENTENARIO,43,RS,RIO GRANDE DO SUL,-27.7608249,-51.9984409,"-27.7608249,-51.9984409",2891
4305124,CERRITO,43,RS,RIO GRANDE DO SUL,-29.5326345,-50.3138960,"-29.5326345,-50.313896",6091
4305132,CERRO BRANCO,43,RS,RIO GRANDE DO SUL,-29.6359134,-52.9497990,"-29.6359134,-52.949799",4691
4305157,CERRO GRANDE,43,RS,RIO GRANDE DO SUL,-27.6088939,-53.1663055,"-27.6088939,-53.1663055",2311
4305173,CERRO GRANDE DO SUL,43,RS,RIO GRANDE DO SUL,-30.5962963,-51.7517196,"-30.5962963,-51.7517196",12239
4305207,CERRO LARGO,43,RS,RIO GRANDE DO SUL,-28.1474980,-54.7383681,"-28.147498,-54.7383681",14133
4305306,CHAPADA,43,RS,RIO GRANDE DO SUL,-28.0587829,-53.0657459,"-28.0587829,-53.0657459",9269
4305355,CHARQUEADAS,43,RS,RIO GRANDE DO SUL,-29.1871350,-51.2186806,"-29.187135,-51.2186806",40789
4305371,CHARRUA,43,RS,RIO GRANDE DO SUL,-27.9533747,-52.0312591,"-27.9533747,-52.0312591",3279
4305405,CHIAPETTA,43,RS,RIO GRANDE DO SUL,-29.0671796,-53.8280679,"-29.0671796,-53.8280679",3756
4305439,CHUI,43,RS,RIO GRANDE DO SUL,-33.6895237,-53.4547040,"-33.6895237,-53.454704",6704
4305447,CHUVISCA,43,RS,RIO GRANDE DO SUL,-30.7557984,-51.9784928,"-30.7557984,-51.9784928",5441
4305454,CIDREIRA,43,RS,RIO GRANDE DO SUL,-30.1657063,-50.2183310,"-30.1657063,-50.218331",16254
4305504,CIRIACO,43,RS,RIO GRANDE DO SUL,-28.3429139,-51.8763682,"-28.3429139,-51.8763682",4747
4305587,COLINAS,43,RS,RIO GRANDE DO SUL,-29.3866023,-51.8697911,"-29.3866023,-51.8697911",2438
4305603,COLORADO,43,RS,RIO GRANDE DO SUL,-28.5258420,-52.9928200,"-28.525842,-52.99282",3175
4305702,CONDOR,43,RS,RIO GRANDE DO SUL,-28.2058277,-53.4844696,"-28.2058277,-53.4844696",6753
4305801,CONSTANTINA,43,RS,RIO GRANDE DO SUL,-27.7331711,-52.9929561,"-27.7331711,-52.9929561",9911
4305835,COQUEIRO BAIXO,43,RS,RIO GRANDE DO SUL,-29.1815660,-52.0970340,"-29.181566,-52.097034",1501
4305850,COQUEIROS DO SUL,43,RS,RIO GRANDE DO SUL,-28.1184032,-52.7824375,"-28.1184032,-52.7824375",2306
4305871,CORONEL BARROS,43,RS,RIO GRANDE DO SUL,-28.3826325,-54.0704116,"-28.3826325,-54.0704116",2519
4305900,CORONEL BICACO,43,RS,RIO GRANDE DO SUL,-27.7174002,-53.7058210,"-27.7174002,-53.705821",7325
4305934,CORONEL PILAR,43,RS,RIO GRANDE DO SUL,-29.2733077,-51.6851371,"-29.2733077,-51.6851371",1628
4305959,COTIPORA,43,RS,RIO GRANDE DO SUL,-28.9950719,-51.6963590,"-28.9950719,-51.696359",3853
4305975,COXILHA,43,RS,RIO GRANDE DO SUL,-28.1254442,-52.2979903,"-28.1254442,-52.2979903",2756
4306007,CRISSIUMAL,43,RS,RIO GRANDE DO SUL,-27.4982242,-54.1024643,"-27.4982242,-54.1024643",13448
4306056,CRISTAL,43,RS,RIO GRANDE DO SUL,-27.3380735,-53.0639220,"-27.3380735,-53.063922",8009
4306072,CRISTAL DO SUL,43,RS,RIO GRANDE DO SUL,-27.4543860,-53.2482974,"-27.454386,-53.2482974",2847
4306106,CRUZ ALTA,43,RS,RIO GRANDE DO SUL,-28.6450560,-53.6058047,"-28.645056,-53.6058047",60299
4306130,CRUZALTENSE,43,RS,RIO GRANDE DO SUL,-27.6674140,-52.6487833,"-27.667414,-52.6487833",1833
4306205,CRUZEIRO DO SUL,43,RS,RIO GRANDE DO SUL,-29.5139742,-51.9917068,"-29.5139742,-51.9917068",12348
4306304,DAVID CANABARRO,43,RS,RIO GRANDE DO SUL,-28.3878667,-51.8472645,"-28.3878667,-51.8472645",4740
4306320,DERRUBADAS,43,RS,RIO GRANDE DO SUL,-27.2657279,-53.8618488,"-27.2657279,-53.8618488",2805
4306353,DEZESSEIS DE NOVEMBRO,43,RS,RIO GRANDE DO SUL,-28.2248993,-55.0480474,"-28.2248993,-55.0480474",2427
4306379,DILERMANDO DE AGUIAR,43,RS,RIO GRANDE DO SUL,-29.7049966,-54.2078988,"-29.7049966,-54.2078988",3014
4306403,DOIS IRMAOS,43,RS,RIO GRANDE DO SUL,-29.2721291,-53.3185448,"-29.2721291,-53.3185448",32671
4306429,DOIS IRMAOS DAS MISSOES,43,RS,RIO GRANDE DO SUL,-27.6598825,-53.5330891,"-27.6598825,-53.5330891",2026
4306452,DOIS LAJEADOS,43,RS,RIO GRANDE DO SUL,-28.9849160,-51.8366385,"-28.984916,-51.8366385",3400
4306502,DOM FELICIANO,43,RS,RIO GRANDE DO SUL,-30.7021400,-52.1080845,"-30.70214,-52.1080845",15414
4306551,DOM PEDRO DE ALCANTARA,43,RS,RIO GRANDE DO SUL,-29.3698329,-49.8479971,"-29.3698329,-49.8479971",2534
4306601,DOM PEDRITO,43,RS,RIO GRANDE DO SUL,-30.9837550,-54.6746483,"-30.983755,-54.6746483",38461
4306700,DONA FRANCISCA,43,RS,RIO GRANDE DO SUL,-29.6230630,-53.3560585,"-29.623063,-53.3560585",3041
4306734,DOUTOR MAURICIO CARDOSO,43,RS,RIO GRANDE DO SUL,-27.5067264,-54.3626756,"-27.5067264,-54.3626756",4549
4306759,DOUTOR RICARDO,43,RS,RIO GRANDE DO SUL,-29.0901549,-51.9894847,"-29.0901549,-51.9894847",1983
4306767,ELDORADO DO SUL,43,RS,RIO GRANDE DO SUL,-29.9984639,-51.3091977,"-29.9984639,-51.3091977",41285
4306809,ENCANTADO,43,RS,RIO GRANDE DO SUL,-29.2392716,-51.8744817,"-29.2392716,-51.8744817",22706
4306908,ENCRUZILHADA DO SUL,43,RS,RIO GRANDE DO SUL,-30.5433066,-52.5223514,"-30.5433066,-52.5223514",25877
4306924,ENGENHO VELHO,43,RS,RIO GRANDE DO SUL,-27.7114504,-52.9125692,"-27.7114504,-52.9125692",1034
4306932,ENTRE-IJUIS,43,RS,RIO GRANDE DO SUL,-28.3616280,-54.2670019,"-28.361628,-54.2670019",8475
4306957,ENTRE RIOS DO SUL,43,RS,RIO GRANDE DO SUL,-27.5299266,-52.7325438,"-27.5299266,-52.7325438",2792
4306973,EREBANGO,43,RS,RIO GRANDE DO SUL,-27.8542708,-52.3029274,"-27.8542708,-52.3029274",2991
4307005,ERECHIM,43,RS,RIO GRANDE DO SUL,-27.6350143,-52.2737288,"-27.6350143,-52.2737288",105862
4307054,ERNESTINA,43,RS,RIO GRANDE DO SUL,-28.4984340,-52.5702451,"-28.498434,-52.5702451",3168
4307104,HERVAL,43,RS,RIO GRANDE DO SUL,-32.0260806,-53.3951333,"-32.0260806,-53.3951333",6821
4307203,ERVAL GRANDE,43,RS,RIO GRANDE DO SUL,-27.3910282,-52.5703742,"-27.3910282,-52.5703742",4859
4307302,ERVAL SECO,43,RS,RIO GRANDE DO SUL,-27.5511418,-53.5068510,"-27.5511418,-53.506851",6912
4307401,ESMERALDA,43,RS,RIO GRANDE DO SUL,-28.0543707,-51.1921896,"-28.0543707,-51.1921896",3282
4307450,ESPERANCA DO SUL,43,RS,RIO GRANDE DO SUL,-27.3617442,-53.9909736,"-27.3617442,-53.9909736",2926
4307500,ESPUMOSO,43,RS,RIO GRANDE DO SUL,-28.7256962,-52.8453751,"-28.7256962,-52.8453751",15588
4307559,ESTACAO,43,RS,RIO GRANDE DO SUL,-27.9128965,-52.2606058,"-27.9128965,-52.2606058",5958
4307609,ESTANCIA VELHA,43,RS,RIO GRANDE DO SUL,-30.0167646,-50.2375711,"-30.0167646,-50.237571147597",50022
4307708,ESTEIO,43,RS,RIO GRANDE DO SUL,-29.8511627,-51.1778852,"-29.8511627,-51.1778852",83202
4307807,ESTRELA,43,RS,RIO GRANDE DO SUL,-29.5010545,-51.9622260,"-29.5010545,-51.962226",34116
4307815,ESTRELA VELHA,43,RS,RIO GRANDE DO SUL,-29.1775802,-53.1597523,"-29.1775802,-53.1597523",3655
4307831,EUGENIO DE CASTRO,43,RS,RIO GRANDE DO SUL,-28.5286033,-54.1475172,"-28.5286033,-54.1475172",2396
4307864,FAGUNDES VARELA,43,RS,RIO GRANDE DO SUL,-28.8807515,-51.6987798,"-28.8807515,-51.6987798",2731
4307906,FARROUPILHA,43,RS,RIO GRANDE DO SUL,-29.8938618,-50.2471305,"-29.8938618,-50.2471305",72331
4308003,FAXINAL DO SOTURNO,43,RS,RIO GRANDE DO SUL,-29.5771687,-53.4458040,"-29.5771687,-53.445804",6677
4308052,FAXINALZINHO,43,RS,RIO GRANDE DO SUL,-27.4240501,-52.6738684,"-27.4240501,-52.6738684",2315
4308078,FAZENDA VILANOVA,43,RS,RIO GRANDE DO SUL,-29.5885110,-51.8217140,"-29.588511,-51.821714",4533
4308102,FELIZ,43,RS,RIO GRANDE DO SUL,-29.4508908,-51.3077130,"-29.4508908,-51.307713",13547
4308201,FLORES DA CUNHA,43,RS,RIO GRANDE DO SUL,-29.0301290,-51.1833349,"-29.030129,-51.1833349",30745
4308250,FLORIANO PEIXOTO,43,RS,RIO GRANDE DO SUL,-27.8603248,-52.0856015,"-27.8603248,-52.0856015",1766
4308300,FONTOURA XAVIER,43,RS,RIO GRANDE DO SUL,-28.9816550,-52.3444550,"-28.981655,-52.344455",10304
4308409,FORMIGUEIRO,43,RS,RIO GRANDE DO SUL,-28.5574057,-53.8760044,"-28.5574057,-53.8760044133918",6664
4308433,FORQUETINHA,43,RS,RIO GRANDE DO SUL,-29.3818754,-52.1008021,"-29.3818754,-52.1008021",2412
4308458,FORTALEZA DOS VALOS,43,RS,RIO GRANDE DO SUL,-28.7985960,-53.2249060,"-28.798596,-53.224906",4320
4308508,FREDERICO WESTPHALEN,43,RS,RIO GRANDE DO SUL,-27.3571100,-53.3964117,"-27.35711,-53.3964117",31313
4308607,GARIBALDI,43,RS,RIO GRANDE DO SUL,-29.2562253,-51.5269167,"-29.2562253,-51.5269167",35070
4308656,GARRUCHOS,43,RS,RIO GRANDE DO SUL,-28.1892458,-55.6382958,"-28.1892458,-55.6382958",2924
4308706,GAURAMA,43,RS,RIO GRANDE DO SUL,-27.5879319,-52.0927073,"-27.5879319,-52.0927073",5534
4308805,GENERAL CAMARA,43,RS,RIO GRANDE DO SUL,-29.9058172,-51.7626264,"-29.9058172,-51.7626264",8385
4308854,GENTIL,43,RS,RIO GRANDE DO SUL,-28.4319165,-52.0348748,"-28.4319165,-52.0348748",1634
4308904,GETULIO VARGAS,43,RS,RIO GRANDE DO SUL,-32.0403417,-52.0831185,"-32.0403417,-52.0831185",16212
4309001,GIRUA,43,RS,RIO GRANDE DO SUL,-28.0276856,-54.3518549,"-28.0276856,-54.3518549",16004
4309050,GLORINHA,43,RS,RIO GRANDE DO SUL,-29.8790534,-50.7869437,"-29.8790534,-50.7869437",8098
4309100,GRAMADO,43,RS,RIO GRANDE DO SUL,-29.3787488,-50.8724941,"-29.3787488,-50.8724941",36232
4309126,GRAMADO DOS LOUREIROS,43,RS,RIO GRANDE DO SUL,-27.4439526,-52.9183699,"-27.4439526,-52.9183699",2082
4309159,GRAMADO XAVIER,43,RS,RIO GRANDE DO SUL,-29.2702991,-52.5785872,"-29.2702991,-52.5785872",4325
4309209,GRAVATAI,43,RS,RIO GRANDE DO SUL,-29.9440222,-50.9930938,"-29.9440222,-50.9930938",281519
4309258,GUABIJU,43,RS,RIO GRANDE DO SUL,-28.5417413,-51.6910921,"-28.5417413,-51.6910921",1503
4309308,GUAIBA,43,RS,RIO GRANDE DO SUL,-30.1130731,-51.3294420,"-30.1130731,-51.329442",98143
4309407,GUAPORE,43,RS,RIO GRANDE DO SUL,-28.8471928,-51.8907881,"-28.8471928,-51.8907881",25727
4309506,GUARANI DAS MISSOES,43,RS,RIO GRANDE DO SUL,-28.1445277,-54.5570355,"-28.1445277,-54.5570355",7537
4309555,HARMONIA,43,RS,RIO GRANDE DO SUL,-29.5499890,-51.4223080,"-29.549989,-51.422308",4866
4309571,HERVEIRAS,43,RS,RIO GRANDE DO SUL,-29.4544867,-52.6529235,"-29.4544867,-52.6529235",3018
4309605,HORIZONTINA,43,RS,RIO GRANDE DO SUL,-27.6279310,-54.3090256,"-27.627931,-54.3090256",19329
4309654,HULHA NEGRA,43,RS,RIO GRANDE DO SUL,-31.4074739,-53.8699535,"-31.4074739,-53.8699535",6776
4309704,HUMAITA,43,RS,RIO GRANDE DO SUL,-29.1610498,-51.5163748,"-29.1610498,-51.5163748",4762
4309753,IBARAMA,43,RS,RIO GRANDE DO SUL,-29.4215428,-53.1311553,"-29.4215428,-53.1311553",4406
4309803,IBIACA,43,RS,RIO GRANDE DO SUL,-28.0564247,-51.8566036,"-28.0564247,-51.8566036",4709
4309902,IBIRAIARAS,43,RS,RIO GRANDE DO SUL,-28.3705672,-51.6366969,"-28.3705672,-51.6366969",7262
4309951,IBIRAPUITA,43,RS,RIO GRANDE DO SUL,-28.6226503,-52.5170577,"-28.6226503,-52.5170577",4013
4310009,IBIRUBA,43,RS,RIO GRANDE DO SUL,-28.6301610,-53.0961240,"-28.630161,-53.096124",20350
4310108,IGREJINHA,43,RS,RIO GRANDE DO SUL,-28.2005221,-54.7682783,"-28.2005221,-54.7682783238217",36899
4310207,IJUI,43,RS,RIO GRANDE DO SUL,-28.3880480,-53.9199600,"-28.388048,-53.91996",83475
4310306,ILOPOLIS,43,RS,RIO GRANDE DO SUL,-28.9282500,-52.1258160,"-28.92825,-52.125816",4078
4310330,IMBE,43,RS,RIO GRANDE DO SUL,-29.9752690,-50.1280680,"-29.975269,-50.128068",22800
4310363,IMIGRANTE,43,RS,RIO GRANDE DO SUL,-29.3542290,-51.7773242,"-29.354229,-51.7773242",3120
4310405,INDEPENDENCIA,43,RS,RIO GRANDE DO SUL,-30.3216337,-54.3220388,"-30.3216337,-54.3220388",6167
4310413,INHACORA,43,RS,RIO GRANDE DO SUL,-27.8812321,-54.0214330,"-27.8812321,-54.021433",2226
4310439,IPE,43,RS,RIO GRANDE DO SUL,-28.8189281,-51.2796422,"-28.8189281,-51.2796422",6640
4310462,IPIRANGA DO SUL,43,RS,RIO GRANDE DO SUL,-27.9367583,-52.4251556,"-27.9367583,-52.4251556",1889
4310504,IRAI,43,RS,RIO GRANDE DO SUL,-27.1955392,-53.2567910,"-27.1955392,-53.256791",7241
4310538,ITAARA,43,RS,RIO GRANDE DO SUL,-29.6071165,-53.7557841,"-29.6071165,-53.7557841",5499
4310553,ITACURUBI,43,RS,RIO GRANDE DO SUL,-28.7962478,-55.2360598,"-28.7962478,-55.2360598",3465
4310579,ITAPUCA,43,RS,RIO GRANDE DO SUL,-28.7802782,-52.1727517,"-28.7802782,-52.1727517",2094
4310603,ITAQUI,43,RS,RIO GRANDE DO SUL,-29.1222037,-56.5551258,"-29.1222037,-56.5551258",37620
4310652,ITATI,43,RS,RIO GRANDE DO SUL,-29.4918877,-50.1020710,"-29.4918877,-50.102071",2419
4310702,ITATIBA DO SUL,43,RS,RIO GRANDE DO SUL,-27.3847358,-52.4556375,"-27.3847358,-52.4556375",3324
4310751,IVORA,43,RS,RIO GRANDE DO SUL,-29.5196814,-53.5804505,"-29.5196814,-53.5804505",1910
4310801,IVOTI,43,RS,RIO GRANDE DO SUL,-29.5934057,-51.1599403,"-29.5934057,-51.1599403",24293
4310850,JABOTICABA,43,RS,RIO GRANDE DO SUL,-27.6311203,-53.2794089,"-27.6311203,-53.2794089",3810
4310876,JACUIZINHO,43,RS,RIO GRANDE DO SUL,-29.0342213,-53.0534957,"-29.0342213,-53.0534957",2692
4310900,JACUTINGA,43,RS,RIO GRANDE DO SUL,-27.7291350,-52.5372400,"-27.729135,-52.53724",3561
4311007,JAGUARAO,43,RS,RIO GRANDE DO SUL,-32.5662724,-53.3765705,"-32.5662724,-53.3765705",26680
4311106,JAGUARI,43,RS,RIO GRANDE DO SUL,-29.4981430,-54.6931868,"-29.498143,-54.6931868",10848
4311122,JAQUIRANA,43,RS,RIO GRANDE DO SUL,-28.8836757,-50.3580098,"-28.8836757,-50.3580098",3716
4311130,JARI,43,RS,RIO GRANDE DO SUL,-29.2922340,-54.2237110,"-29.292234,-54.223711",3503
4311155,JOIA,43,RS,RIO GRANDE DO SUL,-28.6465036,-54.1199165,"-28.6465036,-54.1199165",8560
4311205,JULIO DE CASTILHOS,43,RS,RIO GRANDE DO SUL,-29.4482586,-51.4567530,"-29.4482586,-51.456753",19293
4311239,LAGOA BONITA DO SUL,43,RS,RIO GRANDE DO SUL,-29.4903817,-53.0145712,"-29.4903817,-53.0145712",2903
4311254,LAGOAO,43,RS,RIO GRANDE DO SUL,-29.2242092,-52.7738611,"-29.2242092,-52.7738611",6452
4311270,LAGOA DOS TRES CANTOS,43,RS,RIO GRANDE DO SUL,-28.5668647,-52.8581637,"-28.5668647,-52.8581637",1609
4311304,LAGOA VERMELHA,43,RS,RIO GRANDE DO SUL,-28.2094378,-51.5270315,"-28.2094378,-51.5270315",27807
4311403,LAJEADO,43,RS,RIO GRANDE DO SUL,-29.4671522,-51.9624046,"-29.4671522,-51.9624046",84014
4311429,LAJEADO DO BUGRE,43,RS,RIO GRANDE DO SUL,-27.6903262,-53.1811907,"-27.6903262,-53.1811907",2564
4311502,LAVRAS DO SUL,43,RS,RIO GRANDE DO SUL,-30.8118057,-53.8982856,"-30.8118057,-53.8982856",7480
4311601,LIBERATO SALZANO,43,RS,RIO GRANDE DO SUL,-27.6003296,-53.0714815,"-27.6003296,-53.0714815",5219
4311627,LINDOLFO COLLOR,43,RS,RIO GRANDE DO SUL,-29.5964324,-51.2078979,"-29.5964324,-51.2078979",6054
4311643,LINHA NOVA,43,RS,RIO GRANDE DO SUL,-29.4677090,-51.2001125,"-29.467709,-51.2001125",1714
4311700,MACHADINHO,43,RS,RIO GRANDE DO SUL,-27.5658904,-51.6677057,"-27.5658904,-51.6677057",5445
4311718,MACAMBARA,43,RS,RIO GRANDE DO SUL,-29.1444850,-56.0674440,"-29.144485,-56.067444",4587
4311734,MAMPITUBA,43,RS,RIO GRANDE DO SUL,-29.2128226,-49.9344527,"-29.2128226,-49.9344527",2981
4311759,MANOEL VIANA,43,RS,RIO GRANDE DO SUL,-29.5859350,-55.4841120,"-29.585935,-55.484112",7299
4311775,MAQUINE,43,RS,RIO GRANDE DO SUL,-29.6756372,-50.2056317,"-29.6756372,-50.2056317",6714
4311791,MARATA,43,RS,RIO GRANDE DO SUL,-29.5493490,-51.5546411,"-29.549349,-51.5546411",2691
4311809,MARAU,43,RS,RIO GRANDE DO SUL,-28.4493053,-52.2002156,"-28.4493053,-52.2002156",44161
4311908,MARCELINO RAMOS,43,RS,RIO GRANDE DO SUL,-27.4622708,-51.9081009,"-27.4622708,-51.9081009",4402
4311981,MARIANA PIMENTEL,43,RS,RIO GRANDE DO SUL,-30.3536856,-51.5832775,"-30.3536856,-51.5832775",3885
4312005,MARIANO MORO,43,RS,RIO GRANDE DO SUL,-27.3541972,-52.1469053,"-27.3541972,-52.1469053",2031
4312054,MARQUES DE SOUZA,43,RS,RIO GRANDE DO SUL,-29.3275642,-52.0961801,"-29.3275642,-52.0961801",4009
4312104,MATA,43,RS,RIO GRANDE DO SUL,-29.5637643,-54.4590898,"-29.5637643,-54.4590898",4823
4312138,MATO CASTELHANO,43,RS,RIO GRANDE DO SUL,-28.2782729,-52.1948111,"-28.2782729,-52.1948111",2540
4312153,MATO LEITAO,43,RS,RIO GRANDE DO SUL,-29.5281244,-52.1278069,"-29.5281244,-52.1278069",4515
4312179,MATO QUEIMADO,43,RS,RIO GRANDE DO SUL,-28.2578220,-54.6170900,"-28.257822,-54.61709",1648
4312203,MAXIMILIANO DE ALMEIDA,43,RS,RIO GRANDE DO SUL,-27.6326512,-51.8046768,"-27.6326512,-51.8046768",4377
4312252,MINAS DO LEAO,43,RS,RIO GRANDE DO SUL,-30.1334499,-52.0455962,"-30.1334499,-52.0455962",8075
4312302,MIRAGUAI,43,RS,RIO GRANDE DO SUL,-27.4943651,-53.6874223,"-27.4943651,-53.6874223",4925
4312351,MONTAURI,43,RS,RIO GRANDE DO SUL,-28.6501657,-52.0757639,"-28.6501657,-52.0757639",1453
4312377,MONTE ALEGRE DOS CAMPOS,43,RS,RIO GRANDE DO SUL,-28.6836474,-50.7819142,"-28.6836474,-50.7819142",3226
4312385,MONTE BELO DO SUL,43,RS,RIO GRANDE DO SUL,-29.1636205,-51.6347449,"-29.1636205,-51.6347449",2548
4312401,MONTENEGRO,43,RS,RIO GRANDE DO SUL,-29.6826112,-51.4687455,"-29.6826112,-51.4687455",65264
4312427,MORMACO,43,RS,RIO GRANDE DO SUL,-28.6935499,-52.6925978,"-28.6935499,-52.6925978",3085
4312443,MORRINHOS DO SUL,43,RS,RIO GRANDE DO SUL,-29.3653782,-49.9314425,"-29.3653782,-49.9314425",2949
4312450,MORRO REDONDO,43,RS,RIO GRANDE DO SUL,-31.5921148,-52.6257669,"-31.5921148,-52.6257669",6568
4312476,MORRO REUTER,43,RS,RIO GRANDE DO SUL,-29.5389519,-51.0818864,"-29.5389519,-51.0818864",6407
4312500,MOSTARDAS,43,RS,RIO GRANDE DO SUL,-31.1053800,-50.9166920,"-31.10538,-50.916692",12804
4312609,MUCUM,43,RS,RIO GRANDE DO SUL,-29.1666714,-51.8747726,"-29.1666714,-51.8747726",4954
